Index	low	moderate	severe
2017-03-26 07:20:00	NA	82.81	82.81
2017-03-26 07:25:00	NA	82.31	82.31
2017-03-26 07:30:00	NA	82.56	82.56
2017-03-26 07:35:00	NA	84.06	84.06
2017-03-26 07:40:00	NA	86.95	86.95
2017-03-26 07:45:00	NA	90.69	NA
2017-03-26 07:50:00	NA	94.13	NA
2017-03-26 07:55:00	NA	96.07	NA
2017-03-26 08:00:00	NA	96.58	NA
2017-03-26 08:05:00	NA	96.22	NA
2017-03-26 08:10:00	NA	95.3	NA
2017-03-26 08:15:00	NA	94.02	NA
2017-03-26 08:20:00	NA	92.72	NA
2017-03-26 08:25:00	NA	91.73	NA
2017-03-26 08:30:00	NA	91.17	NA
2017-03-26 08:35:00	NA	91.26	NA
2017-03-26 08:40:00	NA	92.17	NA
2017-03-26 08:45:00	NA	93.2	NA
2017-03-26 08:50:00	NA	93.57	NA
2017-03-26 08:55:00	NA	93.29	NA
2017-03-26 09:00:00	NA	92.72	NA
2017-03-26 09:05:00	NA	92.22	NA
2017-03-26 09:10:00	NA	91.56	NA
2017-03-26 09:15:00	NA	91.08	NA
2017-03-26 09:20:00	NA	91.02	NA
2017-03-26 09:25:00	NA	91.13	NA
2017-03-26 09:30:00	NA	91.35	NA
2017-03-26 09:35:00	NA	91.76	NA
2017-03-26 09:40:00	NA	92.48	NA
2017-03-26 09:45:00	NA	93.33	NA
2017-03-26 09:50:00	NA	93.9	NA
2017-03-26 09:55:00	NA	93.97	NA
2017-03-26 10:00:00	NA	93.58	NA
2017-03-26 10:05:00	NA	92.95	NA
2017-03-26 10:10:00	NA	92.38	NA
2017-03-26 10:15:00	NA	92.24	NA
2017-03-26 10:20:00	NA	92.4	NA
2017-03-26 10:25:00	NA	92.79	NA
2017-03-26 10:30:00	NA	93.42	NA
2017-03-26 10:35:00	NA	94.72	NA
2017-03-26 10:40:00	NA	97.03	NA
2017-03-26 10:45:00	NA	100.6	NA
2017-03-26 10:50:00	NA	104.85	NA
2017-03-26 10:55:00	NA	108.66	NA
2017-03-26 11:00:00	NA	111.53	NA
2017-03-26 11:05:00	NA	113.57	NA
2017-03-26 11:10:00	NA	114.87	NA
2017-03-26 11:15:00	NA	115.52	NA
2017-03-26 11:20:00	NA	115.86	NA
2017-03-26 11:25:00	NA	116.23	NA
2017-03-26 11:30:00	NA	116.34	NA
2017-03-26 11:35:00	NA	115.97	NA
2017-03-26 11:40:00	NA	114.94	NA
2017-03-26 11:45:00	NA	113.87	NA
2017-03-26 11:50:00	NA	113.36	NA
2017-03-26 11:55:00	NA	113.86	NA
2017-03-26 12:00:00	NA	115.42	NA
2017-03-26 12:05:00	NA	118.01	NA
2017-03-26 12:10:00	NA	121.08	NA
2017-03-26 12:15:00	NA	123.76	NA
2017-03-26 12:20:00	NA	125.5	NA
2017-03-26 12:25:00	NA	126.31	NA
2017-03-26 12:30:00	NA	126.16	NA
2017-03-26 12:35:00	NA	125.05	125.05
2017-03-26 12:40:00	NA	123.24	123.24
2017-03-26 12:45:00	NA	120.84	120.84
2017-03-26 12:50:00	NA	117.64	117.64
2017-03-26 12:55:00	NA	114.23	114.23
2017-03-26 13:00:00	NA	111.29	111.29
2017-03-26 13:05:00	NA	109.07	109.07
2017-03-26 13:10:00	NA	107.69	107.69
2017-03-26 13:15:00	NA	NA	106.72
2017-03-26 13:20:00	NA	NA	105.77
2017-03-26 13:25:00	NA	NA	104.76
2017-03-26 13:30:00	NA	NA	103.65
2017-03-26 13:35:00	NA	NA	102.48
2017-03-26 13:40:00	NA	NA	101.35
2017-03-26 13:45:00	NA	NA	100.2
2017-03-26 13:50:00	NA	NA	99.44
2017-03-26 13:55:00	NA	NA	98.95
2017-03-26 14:00:00	NA	NA	98.59
2017-03-26 14:05:00	NA	NA	98.62
2017-03-26 14:10:00	NA	NA	99.26
2017-03-26 14:15:00	NA	NA	100.12
2017-03-26 14:20:00	NA	NA	100.81
2017-03-26 14:25:00	NA	101.73	101.73
2017-03-26 14:30:00	NA	102.95	102.95
2017-03-26 14:35:00	NA	104.14	104.14
2017-03-26 14:40:00	NA	104.83	104.83
2017-03-26 14:45:00	NA	104.72	104.72
2017-03-26 14:50:00	NA	104.42	104.42
2017-03-26 14:55:00	NA	104.43	104.43
2017-03-26 15:00:00	NA	104.28	104.28
2017-03-26 15:05:00	NA	103.84	NA
2017-03-26 15:10:00	NA	103.22	NA
2017-03-26 15:15:00	NA	102.52	NA
2017-03-26 15:20:00	NA	102.27	NA
2017-03-26 15:25:00	NA	102.34	NA
2017-03-26 15:30:00	NA	102.83	NA
2017-03-26 15:35:00	NA	103.31	NA
2017-03-26 15:40:00	NA	103.55	NA
2017-03-26 15:45:00	NA	103.55	NA
2017-03-26 15:50:00	NA	103.27	NA
2017-03-26 15:55:00	NA	102.69	NA
2017-03-26 16:00:00	NA	101.99	NA
2017-03-26 16:05:00	NA	101.5	NA
2017-03-26 16:10:00	NA	100.94	NA
2017-03-26 16:15:00	NA	100.36	NA
2017-03-26 16:20:00	NA	99.85	NA
2017-03-26 16:25:00	NA	99.34	NA
2017-03-26 16:30:00	NA	98.91	NA
2017-03-26 16:35:00	NA	98.42	NA
2017-03-26 16:40:00	NA	97.64	NA
2017-03-26 16:45:00	NA	96.44	NA
2017-03-26 16:50:00	NA	95.38	NA
2017-03-26 16:55:00	NA	94.86	NA
2017-03-26 17:00:00	NA	94.7	NA
2017-03-26 17:05:00	NA	94.49	NA
2017-03-26 17:10:00	NA	94.13	NA
2017-03-26 17:15:00	NA	93.77	NA
2017-03-26 17:20:00	NA	93.4	NA
2017-03-26 17:25:00	NA	93.15	NA
2017-03-26 17:30:00	NA	92.99	NA
2017-03-26 17:35:00	NA	92.79	NA
2017-03-26 17:40:00	NA	92.62	NA
2017-03-26 17:45:00	NA	92.74	NA
2017-03-26 17:50:00	NA	93.19	NA
2017-03-26 17:55:00	NA	93.49	NA
2017-03-26 18:00:00	NA	94.01	NA
2017-03-26 18:05:00	96.1	96.1	NA
2017-03-26 18:10:00	99.73	99.73	NA
2017-03-26 18:15:00	103.99	103.99	NA
2017-03-26 18:20:00	108.36	108.36	NA
2017-03-26 18:25:00	113.64	113.64	NA
2017-03-26 18:30:00	120.65	120.65	NA
2017-03-26 18:35:00	129.42	129.42	NA
2017-03-26 18:40:00	139.35	139.35	NA
2017-03-26 18:45:00	149.55	NA	NA
2017-03-26 18:50:00	159.05	NA	NA
2017-03-26 18:55:00	167.23	NA	NA
2017-03-26 19:00:00	174.98	NA	NA
2017-03-26 19:05:00	182.47	NA	NA
2017-03-26 19:10:00	189.27	NA	NA
2017-03-26 19:15:00	194.59	NA	NA
2017-03-26 19:20:00	197.9	NA	NA
2017-03-26 19:25:00	198.91	NA	NA
2017-03-26 19:30:00	198.31	NA	NA
2017-03-26 19:35:00	196.3	NA	NA
2017-03-26 19:40:00	193.27	NA	NA
2017-03-26 19:45:00	189.7	NA	NA
2017-03-26 19:50:00	185.97	NA	NA
2017-03-26 19:55:00	182.53	NA	182.53
2017-03-26 20:00:00	179.49	NA	179.49
2017-03-26 20:05:00	176.95	NA	176.95
2017-03-26 20:10:00	174.56	NA	174.56
2017-03-26 20:15:00	172.16	NA	172.16
2017-03-26 20:20:00	169.98	NA	169.98
2017-03-26 20:25:00	168.24	NA	168.24
2017-03-26 20:30:00	167.1	NA	167.1
2017-03-26 20:35:00	NA	NA	167.34
2017-03-26 20:40:00	NA	NA	168.99
2017-03-26 20:45:00	NA	NA	171.09
2017-03-26 20:50:00	NA	NA	173.55
2017-03-26 20:55:00	NA	NA	176
2017-03-26 21:00:00	NA	NA	177.56
2017-03-26 21:05:00	NA	NA	177.45
2017-03-26 21:10:00	NA	NA	174.79
2017-03-26 21:15:00	NA	NA	170.06
2017-03-26 21:20:00	NA	NA	164.29
2017-03-26 21:25:00	NA	NA	157.53
2017-03-26 21:30:00	NA	NA	149.98
2017-03-26 21:35:00	NA	NA	143.08
2017-03-26 21:40:00	NA	NA	137.56
2017-03-26 21:45:00	NA	133.15	133.15
2017-03-26 21:50:00	NA	129.84	129.84
2017-03-26 21:55:00	NA	127.63	127.63
2017-03-26 22:00:00	NA	126.53	126.53
2017-03-26 22:05:00	NA	125.76	125.76
2017-03-26 22:10:00	NA	124.37	124.37
2017-03-26 22:15:00	NA	121.84	121.84
2017-03-26 22:20:00	NA	118.17	118.17
2017-03-26 22:25:00	NA	113.66	NA
2017-03-26 22:30:00	NA	108.79	NA
2017-03-26 22:35:00	NA	103.87	NA
2017-03-26 22:40:00	NA	99.3	NA
2017-03-26 22:45:00	NA	95.4	NA
2017-03-26 22:50:00	NA	92.2	NA
2017-03-26 22:55:00	NA	89.64	NA
2017-03-26 23:00:00	NA	87.42	NA
2017-03-26 23:05:00	NA	85.29	NA
2017-03-26 23:10:00	NA	83.58	NA
2017-03-26 23:15:00	NA	81.97	NA
2017-03-26 23:20:00	NA	80.7	NA
2017-03-26 23:25:00	NA	79.81	NA
2017-03-26 23:30:00	NA	79.28	NA
2017-03-26 23:35:00	NA	78.66	NA
2017-03-26 23:40:00	NA	77.19	NA
2017-03-26 23:45:00	NA	75.91	NA
2017-03-26 23:50:00	NA	75.13	NA
2017-03-26 23:55:00	NA	74.88	NA
2017-03-27 00:00:00	NA	75.03	NA
2017-03-27 00:05:00	NA	75.31	NA
2017-03-27 00:10:00	NA	75.74	NA
2017-03-27 00:15:00	NA	76.21	NA
2017-03-27 00:20:00	NA	76.81	NA
2017-03-27 00:25:00	NA	77.49	NA
2017-03-27 00:30:00	NA	78.47	NA
2017-03-27 00:35:00	NA	80.23	NA
2017-03-27 00:40:00	NA	83.21	NA
2017-03-27 00:45:00	NA	86.53	NA
2017-03-27 00:50:00	NA	88.71	NA
2017-03-27 00:55:00	NA	89.76	NA
2017-03-27 01:00:00	NA	90.2	NA
2017-03-27 01:05:00	NA	90.58	NA
2017-03-27 01:10:00	NA	91.07	NA
2017-03-27 01:15:00	NA	91.5	NA
2017-03-27 01:20:00	NA	91.77	NA
2017-03-27 01:25:00	NA	91.92	91.92
2017-03-27 01:30:00	NA	92.03	92.03
2017-03-27 01:35:00	NA	92.1	92.1
2017-03-27 01:40:00	NA	92.16	92.16
2017-03-27 01:45:00	NA	92.16	92.16
2017-03-27 01:50:00	NA	91.8	91.8
2017-03-27 01:55:00	NA	90.78	90.78
2017-03-27 02:00:00	NA	89.05	89.05
2017-03-27 02:05:00	NA	NA	87.63
2017-03-27 02:10:00	NA	NA	86.97
2017-03-27 02:15:00	NA	NA	86.78
2017-03-27 02:20:00	NA	NA	86.83
2017-03-27 02:25:00	NA	NA	87.79
2017-03-27 02:30:00	NA	NA	90.14
2017-03-27 02:35:00	NA	NA	92.59
2017-03-27 02:40:00	NA	NA	93.83
2017-03-27 02:45:00	NA	NA	94.08
2017-03-27 02:50:00	NA	NA	94.17
2017-03-27 02:55:00	NA	NA	94.31
2017-03-27 03:00:00	NA	NA	94.41
2017-03-27 03:05:00	NA	NA	94.29
2017-03-27 03:10:00	NA	NA	94.22
2017-03-27 03:15:00	94.16	NA	94.16
2017-03-27 03:20:00	93.74	NA	93.74
2017-03-27 03:25:00	92.87	NA	92.87
2017-03-27 03:30:00	91.98	NA	91.98
2017-03-27 03:35:00	91.44	NA	91.44
2017-03-27 03:40:00	91.27	NA	91.27
2017-03-27 03:45:00	91.69	NA	91.69
2017-03-27 03:50:00	92.84	NA	92.84
2017-03-27 03:55:00	94.27	NA	NA
2017-03-27 04:00:00	95.14	NA	NA
2017-03-27 04:05:00	95.56	NA	NA
2017-03-27 04:10:00	95.73	NA	NA
2017-03-27 04:15:00	95.65	NA	NA
2017-03-27 04:20:00	95.03	NA	NA
2017-03-27 04:25:00	94.27	NA	NA
2017-03-27 04:30:00	94.45	NA	NA
2017-03-27 04:35:00	95.06	NA	NA
2017-03-27 04:40:00	95.7	NA	NA
2017-03-27 04:45:00	96.19	NA	NA
2017-03-27 04:50:00	96.37	NA	NA
2017-03-27 04:55:00	96.26	NA	NA
2017-03-27 05:00:00	95.92	NA	NA
2017-03-27 05:05:00	95.86	NA	NA
2017-03-27 05:10:00	96.19	NA	NA
2017-03-27 05:15:00	96.6	NA	NA
2017-03-27 05:20:00	96.97	NA	NA
2017-03-27 05:25:00	97.52	NA	NA
2017-03-27 05:30:00	98.02	NA	NA
2017-03-27 05:35:00	98.21	NA	NA
2017-03-27 05:40:00	97.38	NA	NA
2017-03-27 05:45:00	95.98	NA	NA
2017-03-27 05:50:00	95.13	NA	NA
2017-03-27 05:55:00	94.74	NA	NA
2017-03-27 06:00:00	94.42	NA	NA
2017-03-27 06:05:00	94.21	NA	NA
2017-03-27 06:10:00	94.15	NA	NA
2017-03-27 06:15:00	94.12	NA	NA
2017-03-27 06:20:00	93.86	NA	NA
2017-03-27 06:25:00	93.59	NA	NA
2017-03-27 06:30:00	93.59	NA	NA
2017-03-27 06:35:00	93.95	NA	NA
2017-03-27 06:40:00	94.94	NA	NA
2017-03-27 06:45:00	96.91	NA	NA
2017-03-27 06:50:00	98.94	NA	NA
2017-03-27 06:55:00	100.3	100.3	NA
2017-03-27 07:00:00	101.2	101.2	NA
2017-03-27 07:05:00	101.74	101.74	NA
2017-03-27 07:10:00	102.13	102.13	NA
2017-03-27 07:15:00	102.48	102.48	NA
2017-03-27 07:20:00	102.91	102.91	NA
2017-03-27 07:25:00	103.29	103.29	NA
2017-03-27 07:30:00	103.42	103.42	NA
2017-03-27 07:35:00	NA	103.26	NA
2017-03-27 07:40:00	NA	102.87	NA
2017-03-27 07:45:00	NA	102.81	NA
2017-03-27 07:50:00	NA	103.35	NA
2017-03-27 07:55:00	NA	103.92	NA
2017-03-27 08:00:00	NA	103.65	NA
2017-03-27 08:05:00	NA	102.41	NA
2017-03-27 08:10:00	NA	100.71	NA
2017-03-27 08:15:00	NA	98.94	NA
2017-03-27 08:20:00	NA	97.57	NA
2017-03-27 08:25:00	NA	96.69	NA
2017-03-27 08:30:00	NA	96.51	NA
2017-03-27 08:35:00	NA	97.62	NA
2017-03-27 08:40:00	NA	101.43	NA
2017-03-27 08:45:00	NA	108.42	NA
2017-03-27 08:50:00	NA	117.15	NA
2017-03-27 08:55:00	NA	125.56	NA
2017-03-27 09:00:00	NA	131.2	NA
2017-03-27 09:05:00	NA	134.1	NA
2017-03-27 09:10:00	NA	134.58	NA
2017-03-27 09:15:00	NA	133.34	NA
2017-03-27 09:20:00	NA	130.79	NA
2017-03-27 09:25:00	NA	126.92	NA
2017-03-27 09:30:00	NA	122	NA
2017-03-27 09:35:00	NA	116.47	NA
2017-03-27 09:40:00	NA	110.74	NA
2017-03-27 09:45:00	NA	105.44	NA
2017-03-27 09:50:00	NA	101.2	NA
2017-03-27 09:55:00	NA	98.03	NA
2017-03-27 10:00:00	NA	95.57	NA
2017-03-27 10:05:00	NA	93.53	NA
2017-03-27 10:10:00	NA	91.95	NA
2017-03-27 10:15:00	NA	90.93	NA
2017-03-27 10:20:00	NA	90.42	NA
2017-03-27 10:25:00	NA	90.21	NA
2017-03-27 10:30:00	NA	90.37	NA
2017-03-27 10:35:00	91.33	91.33	NA
2017-03-27 10:40:00	92.55	92.55	NA
2017-03-27 10:45:00	93.59	93.59	NA
2017-03-27 10:50:00	94.1	94.1	NA
2017-03-27 10:55:00	94.15	94.15	NA
2017-03-27 11:00:00	93.95	93.95	NA
2017-03-27 11:05:00	94.22	94.22	NA
2017-03-27 11:10:00	95.4	95.4	NA
2017-03-27 11:15:00	96.28	NA	NA
2017-03-27 11:20:00	96.76	NA	NA
2017-03-27 11:25:00	97.05	NA	NA
2017-03-27 11:30:00	97.28	NA	NA
2017-03-27 11:35:00	97.07	NA	NA
2017-03-27 11:40:00	96.06	NA	NA
2017-03-27 11:45:00	94.69	NA	NA
2017-03-27 11:50:00	93.71	NA	NA
2017-03-27 11:55:00	93.59	NA	NA
2017-03-27 12:00:00	93.64	NA	NA
2017-03-27 12:05:00	94.73	NA	NA
2017-03-27 12:10:00	97.13	NA	NA
2017-03-27 12:15:00	100.42	NA	NA
2017-03-27 12:20:00	104.57	NA	NA
2017-03-27 12:25:00	108.69	NA	108.69
2017-03-27 12:30:00	112.27	NA	112.27
2017-03-27 12:35:00	115.02	NA	115.02
2017-03-27 12:40:00	116.94	NA	116.94
2017-03-27 12:45:00	118.6	NA	118.6
2017-03-27 12:50:00	120.3	NA	120.3
2017-03-27 12:55:00	121.98	NA	121.98
2017-03-27 13:00:00	123.02	NA	123.02
2017-03-27 13:05:00	NA	NA	122.83
2017-03-27 13:10:00	NA	NA	121.73
2017-03-27 13:15:00	NA	NA	120.85
2017-03-27 13:20:00	NA	NA	120.69
2017-03-27 13:25:00	NA	NA	120.21
2017-03-27 13:30:00	NA	NA	119.28
2017-03-27 13:35:00	NA	NA	117.98
2017-03-27 13:40:00	NA	NA	116.26
2017-03-27 13:45:00	NA	NA	114.24
2017-03-27 13:50:00	NA	NA	112.42
2017-03-27 13:55:00	NA	NA	111.42
2017-03-27 14:00:00	NA	NA	110.8
2017-03-27 14:05:00	NA	NA	110.27
2017-03-27 14:10:00	NA	NA	109.97
2017-03-27 14:15:00	NA	NA	110.16
2017-03-27 14:20:00	NA	NA	110.93
2017-03-27 14:25:00	NA	NA	112.09
2017-03-27 14:30:00	NA	NA	113.29
2017-03-27 14:35:00	NA	NA	114.26
2017-03-27 14:40:00	NA	NA	114.85
2017-03-27 14:45:00	NA	NA	115
2017-03-27 14:50:00	NA	NA	115
2017-03-27 14:55:00	NA	NA	115.19
2017-03-27 15:00:00	NA	NA	115.94
2017-03-27 15:05:00	NA	NA	116.4
2017-03-27 15:10:00	NA	NA	116.29
2017-03-27 15:15:00	NA	NA	116.34
2017-03-27 15:20:00	NA	NA	117
2017-03-27 15:25:00	NA	NA	117.33
2017-03-27 15:30:00	NA	NA	116.8
2017-03-27 15:35:00	NA	NA	116.29
2017-03-27 15:40:00	NA	NA	115.93
2017-03-27 15:45:00	NA	NA	115.59
2017-03-27 15:50:00	NA	NA	115.4
2017-03-27 15:55:00	NA	NA	115.19
2017-03-27 16:00:00	NA	NA	114.44
2017-03-27 16:05:00	NA	113.27	113.27
2017-03-27 16:10:00	NA	111.86	111.86
2017-03-27 16:15:00	NA	110.72	110.72
2017-03-27 16:20:00	NA	109.86	109.86
2017-03-27 16:25:00	NA	108.94	108.94
2017-03-27 16:30:00	NA	107.84	107.84
2017-03-27 16:35:00	NA	107.17	107.17
2017-03-27 16:40:00	NA	107.34	107.34
2017-03-27 16:45:00	NA	107.9	NA
2017-03-27 16:50:00	NA	108.85	NA
2017-03-27 16:55:00	NA	110.21	NA
2017-03-27 17:00:00	NA	111.53	NA
2017-03-27 17:05:00	NA	112.06	NA
2017-03-27 17:10:00	NA	112.14	NA
2017-03-27 17:15:00	NA	112.6	NA
2017-03-27 17:20:00	NA	113.57	NA
2017-03-27 17:25:00	NA	114.22	NA
2017-03-27 17:30:00	NA	114.67	NA
2017-03-27 17:35:00	NA	115.64	NA
2017-03-27 17:40:00	NA	117.98	NA
2017-03-27 17:45:00	NA	121.99	NA
2017-03-27 17:50:00	NA	126.99	NA
2017-03-27 17:55:00	NA	132.87	132.87
2017-03-27 18:00:00	NA	139.15	139.15
2017-03-27 18:05:00	NA	145.94	145.94
2017-03-27 18:10:00	NA	153.27	153.27
2017-03-27 18:15:00	NA	160.95	160.95
2017-03-27 18:20:00	NA	168.17	168.17
2017-03-27 18:25:00	NA	174.21	174.21
2017-03-27 18:30:00	NA	179.36	179.36
2017-03-27 18:35:00	NA	NA	184.31
2017-03-27 18:40:00	NA	NA	189.05
2017-03-27 18:45:00	NA	NA	192.76
2017-03-27 18:50:00	NA	NA	194.87
2017-03-27 18:55:00	NA	NA	195.63
2017-03-27 19:00:00	NA	NA	195.92
2017-03-27 19:05:00	NA	NA	196.41
2017-03-27 19:10:00	NA	NA	196.81
2017-03-27 19:15:00	NA	NA	196.71
2017-03-27 19:20:00	NA	NA	196.02
2017-03-27 19:25:00	NA	NA	194.48
2017-03-27 19:30:00	NA	NA	192.48
2017-03-27 19:35:00	NA	NA	188.7
2017-03-27 19:40:00	NA	NA	184.03
2017-03-27 19:45:00	NA	NA	179.6
2017-03-27 19:50:00	NA	NA	175.36
2017-03-27 19:55:00	NA	NA	170.67
2017-03-27 20:00:00	NA	NA	166.24
2017-03-27 20:05:00	NA	NA	161.91
2017-03-27 20:10:00	NA	NA	157.01
2017-03-27 20:15:00	NA	NA	152.57
2017-03-27 20:20:00	NA	NA	149.9
2017-03-27 20:25:00	NA	NA	147
2017-03-27 20:30:00	NA	NA	143.37
2017-03-27 20:35:00	NA	NA	139.74
2017-03-27 20:40:00	NA	NA	136.1
2017-03-27 20:45:00	NA	NA	131.67
2017-03-27 20:50:00	NA	NA	127.08
2017-03-27 20:55:00	NA	NA	123.34
2017-03-27 21:00:00	NA	NA	119.59
2017-03-27 21:05:00	NA	NA	115.6
2017-03-27 21:10:00	NA	NA	112.33
2017-03-27 21:15:00	NA	NA	109.36
2017-03-27 21:20:00	NA	NA	106.31
2017-03-27 21:25:00	NA	NA	103.24
2017-03-27 21:30:00	NA	NA	100.13
2017-03-27 21:35:00	NA	NA	97.33
2017-03-27 21:40:00	NA	NA	94.59
2017-03-27 21:45:00	NA	NA	92.48
2017-03-27 21:50:00	NA	NA	91.13
2017-03-27 21:55:00	NA	NA	90.35
2017-03-27 22:00:00	NA	NA	89.81
2017-03-27 22:05:00	NA	NA	89.31
2017-03-27 22:10:00	NA	NA	88.93
2017-03-27 22:15:00	NA	NA	88.5
2017-03-27 22:20:00	NA	NA	87.79
2017-03-27 22:25:00	NA	NA	86.7
2017-03-27 22:30:00	NA	NA	85.65
2017-03-27 22:35:00	NA	NA	84.5
2017-03-27 22:40:00	NA	NA	83.16
2017-03-27 22:45:00	NA	NA	81.85
2017-03-27 22:50:00	NA	NA	80.59
2017-03-27 22:55:00	NA	NA	79.53
2017-03-27 23:00:00	NA	NA	78.8
2017-03-27 23:05:00	NA	NA	78.51
2017-03-27 23:10:00	NA	NA	78.66
2017-03-27 23:15:00	NA	NA	78.34
2017-03-27 23:20:00	NA	NA	77.42
2017-03-27 23:25:00	NA	NA	77.24
2017-03-27 23:30:00	NA	NA	77.17
2017-03-27 23:35:00	NA	NA	77.13
2017-03-27 23:40:00	NA	NA	77.14
2017-03-27 23:45:00	NA	NA	77.26
2017-03-27 23:50:00	NA	NA	77.57
2017-03-27 23:55:00	NA	NA	78.05
2017-03-28 00:00:00	NA	NA	78.56
2017-03-28 00:05:00	NA	NA	78.93
2017-03-28 00:10:00	NA	NA	79.16
2017-03-28 00:15:00	NA	NA	79.21
2017-03-28 00:20:00	NA	NA	79.29
2017-03-28 00:25:00	NA	NA	79.55
2017-03-28 00:30:00	NA	NA	80.09
2017-03-28 00:35:00	NA	NA	81.21
2017-03-28 00:40:00	NA	NA	82.9
2017-03-28 00:45:00	NA	NA	84.06
2017-03-28 00:50:00	NA	NA	84.64
2017-03-28 00:55:00	NA	NA	84.7
2017-03-28 01:00:00	NA	NA	84.58
2017-03-28 01:05:00	NA	NA	84.66
2017-03-28 01:10:00	NA	NA	85.03
2017-03-28 01:15:00	NA	NA	85.77
2017-03-28 01:20:00	NA	NA	86.49
2017-03-28 01:25:00	NA	NA	87.07
2017-03-28 01:30:00	NA	NA	87.6
2017-03-28 01:35:00	NA	NA	88.03
2017-03-28 01:40:00	NA	NA	88.48
2017-03-28 01:45:00	NA	NA	89.05
2017-03-28 01:50:00	NA	NA	89.63
2017-03-28 01:55:00	NA	NA	90.1
2017-03-28 02:00:00	NA	NA	90.52
2017-03-28 02:05:00	NA	NA	90.77
2017-03-28 02:10:00	NA	NA	90.87
2017-03-28 02:15:00	NA	NA	90.88
2017-03-28 02:20:00	NA	NA	90.8
2017-03-28 02:25:00	NA	NA	90.62
2017-03-28 02:30:00	NA	NA	90.33
2017-03-28 02:35:00	NA	NA	90.12
2017-03-28 02:40:00	NA	NA	89.98
2017-03-28 02:45:00	NA	NA	89.93
2017-03-28 02:50:00	NA	NA	90.16
2017-03-28 02:55:00	NA	NA	90.47
2017-03-28 03:00:00	NA	NA	90.59
2017-03-28 03:05:00	90.5	NA	90.5
2017-03-28 03:10:00	90.13	NA	90.13
2017-03-28 03:15:00	89.5	NA	89.5
2017-03-28 03:20:00	89.06	NA	89.06
2017-03-28 03:25:00	88.98	NA	88.98
2017-03-28 03:30:00	88.98	NA	88.98
2017-03-28 03:35:00	89.08	NA	89.08
2017-03-28 03:40:00	89.58	NA	89.58
2017-03-28 03:45:00	90.22	NA	NA
2017-03-28 03:50:00	90.41	NA	NA
2017-03-28 03:55:00	90.42	NA	NA
2017-03-28 04:00:00	90.9	NA	NA
2017-03-28 04:05:00	91.86	NA	NA
2017-03-28 04:10:00	93.36	NA	NA
2017-03-28 04:15:00	95.4	NA	NA
2017-03-28 04:20:00	96.65	NA	NA
2017-03-28 04:25:00	96.97	NA	NA
2017-03-28 04:30:00	97.02	NA	NA
2017-03-28 04:35:00	97.06	NA	NA
2017-03-28 04:40:00	97.09	NA	NA
2017-03-28 04:45:00	97.13	NA	NA
2017-03-28 04:50:00	97.24	NA	NA
2017-03-28 04:55:00	97.51	97.51	NA
2017-03-28 05:00:00	97.97	97.97	NA
2017-03-28 05:05:00	98.49	98.49	NA
2017-03-28 05:10:00	99.06	99.06	NA
2017-03-28 05:15:00	99.3	99.3	NA
2017-03-28 05:20:00	99.26	99.26	NA
2017-03-28 05:25:00	99.14	99.14	NA
2017-03-28 05:30:00	98.78	98.78	NA
2017-03-28 05:35:00	NA	98.34	NA
2017-03-28 05:40:00	NA	98.08	NA
2017-03-28 05:45:00	NA	98.33	NA
2017-03-28 05:50:00	NA	99.21	NA
2017-03-28 05:55:00	NA	100.55	NA
2017-03-28 06:00:00	NA	101.71	NA
2017-03-28 06:05:00	NA	102.37	NA
2017-03-28 06:10:00	NA	102.69	NA
2017-03-28 06:15:00	NA	102.71	NA
2017-03-28 06:20:00	NA	102.13	NA
2017-03-28 06:25:00	NA	101.01	NA
2017-03-28 06:30:00	NA	100.47	NA
2017-03-28 06:35:00	NA	100.63	NA
2017-03-28 06:40:00	NA	101.16	NA
2017-03-28 06:45:00	NA	101.81	NA
2017-03-28 06:50:00	NA	102.51	NA
2017-03-28 06:55:00	NA	103.43	NA
2017-03-28 07:00:00	NA	104.46	NA
2017-03-28 07:05:00	NA	105.27	NA
2017-03-28 07:10:00	NA	105.72	NA
2017-03-28 07:15:00	NA	105.85	NA
2017-03-28 07:20:00	NA	105.5	NA
